yob,year,annwage,weeks,veteran,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13
51,79,16800,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,17000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,79,10264,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,79,2400,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,10000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,79,12687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,79,6000,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,79,6000,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,79,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,79,33000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,79,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,2500,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,14537,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52,79,8000,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,5980,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,3120,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,12711,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,79,4000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,19000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,79,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,79,0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,79,3000,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52,79,10000,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,79,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,79,283,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,79,10800,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,79,14480,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,16000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,79,16140,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,79,10000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,79,16000,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53,79,13351,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,11875,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,18000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,79,6000,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,79,1000,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,9560,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,13000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,79,3540,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,12000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,79,13000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,79,10000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,79,19000,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,79,11076,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,14000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,15000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,79,8305,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,79,6700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,79,13000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,79,6500,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,79,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,79,15566,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,8213,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,11500,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,520,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,2565,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,2000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,14000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,16800,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,79,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,79,10000,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,79,12000,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,79,8000,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,79,23400,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,3000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,26000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,16906,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,9800,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,79,5400,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,5000,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,12000,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,8000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,19960,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,79,13000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,19000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,79,14358,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,79,8700,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,79,15400,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,79,10920,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,856,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,79,10980,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51,79,13000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,79,2000,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,79,3600,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,14000,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,79,9200,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,79,16000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,14500,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,79,10000,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,79,17500,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,79,16100,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,79,12000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,3089,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,9812,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,16000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,79,5250,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,15000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,14200,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,9000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,12000,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,21000,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,79,9715,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,79,9840,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,16000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,79,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,79,16085,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,3500,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,11000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,79,16875,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,15000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,10000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,79,6993,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51,79,16000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,79,6000,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,79,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,79,17000,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,79,11734,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,79,17000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,79,11000,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,16500,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,79,4000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,79,11000,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,79,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,833,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,19000,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,79,20000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,79,16000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,79,8200,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,20000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,79,25000,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,10000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,12500,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,79,9000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,79,18000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,79,7000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,16000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,79,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,10000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,18000,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,29000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,79,4500,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,79,18000,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,79,0,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,79,3000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,79,28465,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,10000,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,79,25000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,7448,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,32000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,79,16000,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,15338,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,9000,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,19700,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,7000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,79,12500,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,79,11000,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,79,20000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,5099,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,79,8918,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,13000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,13500,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,79,15500,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,79,1000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,12000,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,79,5000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,8000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,8000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,13000,51,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,79,8104,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,79,15000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,13500,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,79,2259,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,79,3200,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,79,11793,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,79,22000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,16000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,79,10000,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,79,13000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,5000,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,1768,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,15300,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,5000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,79,15600,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,79,7900,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,79,16400,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,6000,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,7200,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,24000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,16800,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,79,7500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,12000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,15200,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,79,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,17500,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,79,14000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,79,12058,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,12000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,20000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,79,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,79,16400,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,79,12000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,79,26000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,79,10500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,16000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,17000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,9000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,2800,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,79,10000,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,79,8000,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,9000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,21500,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,79,10000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,10000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,9500,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,79,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,11000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,79,3800,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,79,14000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,79,1300,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,14000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,79,7000,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,79,7000,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,79,19000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,79,18000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,79,5740,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,79,15000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,79,8550,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,79,14400,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,79,10000,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,79,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,6000,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,12000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,11000,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,79,10000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,79,12600,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,79,10500,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,79,12000,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,10376,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,79,8500,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52,79,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,12500,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,19000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,79,9600,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,79,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,8500,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,79,10492,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,79,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,12896,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,79,9800,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,13000,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,79,21500,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,79,3500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,79,5900,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,79,16088,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,12200,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51,79,14300,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,79,1850,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,79,11600,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,79,6000,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,79,11475,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,79,11500,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,79,11000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,79,7000,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,79,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,13000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,79,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,6000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,79,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,9693,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,79,22400,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,79,9400,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,4000,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,14900,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,79,14600,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,79,22000,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,79,16500,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,79,17600,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,18000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,14500,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,11000,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52,79,10200,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,79,16000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,14000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,5500,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,79,17600,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,79,6000,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,11000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,79,10500,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,79,8100,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,79,12100,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,79,8800,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,17000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,79,15500,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,79,26000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,79,11625,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,300,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,4000,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,15500,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,15500,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,79,4500,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,79,12500,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,79,1500,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,5000,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,20400,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,79,11700,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,24000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,4400,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,79,15000,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,79,17000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,19730,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,79,14700,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,79,16500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,79,4382,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,5000,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,79,7000,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,79,17500,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,27000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,79,7629,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,79,19600,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,79,7000,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,79,12000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,17000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,79,11000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,17000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50,79,7400,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,79,22000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
51,79,4100,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,79,11000,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,79,7000,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,79,19000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,79,11000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,79,8500,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52,79,1200,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,79,16000,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,79,15000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,79,11000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,100,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,79,17400,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,79,21000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,79,12000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,79,11000,46,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,79,800,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,79,10000,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,79,20000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,79,4000,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,10500,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,79,22000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,3582,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,79,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,79,12000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,79,22000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,79,11855,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,79,14000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,79,4619,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,79,18000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,79,2300,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,79,3890,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,79,1200,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,79,6744,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,79,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
